tissue	amplicon	module	asv_id	rho	p_value	n	padj	Genus
Adv-Root	ITS	lightcyan	ASV018	-0.0547722557505166	0.888697453194698	9	0.968452352840376	Edaphobacter
Adv-Root	ITS	lightcyan	ASV019	-0.0594088525786005	0.879328675174333	9	0.962355417036287	Bradyrhizobium
Adv-Root	ITS	lightcyan	ASV020	-0.0594088525786005	0.879328675174333	9	0.962355417036287	Methylobacterium-Methylorubrum
Adv-Root	ITS	lightcyan	ASV021	-0.346890953086605	0.360402227694074	9	0.852134620504551	Rhizobiaceae
Adv-Root	ITS	lightcyan	ASV022	-0.465369345199037	0.206819338818426	9	0.677734912346968	Dyadobacter
Adv-Root	ITS	lightcyan	ASV023	-0.415861968050203	0.265604789933905	9	0.761002488012874	NA
Adv-Root	ITS	lightcyan	ASV024	-0.504975246918104	0.165574205855487	9	0.677734912346968	Pantoea
Adv-Root	ITS	lightcyan	ASV025	-0.465369345199037	0.206819338818426	9	0.677734912346968	NA
Adv-Root	ITS	lightcyan	ASV026	0.0594088525786005	0.879328675174333	9	0.962355417036287	NA
Adv-Root	ITS	lightcyan	ASV027	0.342326598440729	0.367180977678794	9	0.862959901457073	NA
Adv-Root	ITS	lightcyan	ASV029	-0.383405790253616	0.308396070956081	9	0.807793418401492	Acidibacter
Adv-Root	ITS	lightcyan	ASV031	-0.39605901719067	0.29132140439158	9	0.807466936085357	Afipia
Adv-Root	ITS	lightcyan	ASV034	-0.465369345199037	0.206819338818426	9	0.677734912346968	Aminobacter
Adv-Root	ITS	lightcyan	ASV035	-0.82182246067064	0.00657342798334372	9	0.463815991458045	Aquabacterium
Adv-Root	ITS	lightcyan	ASV037	-0.524900784275784	0.146784307266818	9	0.677734912346968	Leifsonia
Adv-Root	ITS	lightcyan	ASV050	-0.306945738322769	0.42173196990114	9	0.906107820560118	Mitochondria
Adv-Root	ITS	pink	ASV001	-0.389886514581966	0.299588758586314	9	0.807793418401492	NA
Adv-Root	ITS	pink	ASV002	-0.423789689763007	0.255658532786948	9	0.749343975410021	Mitochondria
Adv-Root	ITS	pink	ASV003	-0.146059348668044	0.707689457430463	9	0.940751620915415	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	pink	ASV004	-0.529465138921661	0.142664562056267	9	0.677734912346968	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	pink	ASV005	0.0730296743340221	0.851884804665224	9	0.950681073039965	Vibrionimonas
Adv-Root	ITS	pink	ASV006	0.723568051144936	0.0275569271958836	9	0.540539725765409	Ralstonia
Adv-Root	ITS	pink	ASV009	-0.207930984025102	0.591372905678621	9	0.930007077864614	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	pink	ASV011	-0.387970144899493	0.302179590131161	9	0.807793418401492	Hyphomicrobium
Adv-Root	ITS	pink	ASV012	-0.322080164219885	0.397969535221285	9	0.906107820560118	Paenarthrobacter
Adv-Root	ITS	pink	ASV013	-0.182574185835055	0.638240151475715	9	0.930007077864614	Azospirillum
Adv-Root	ITS	pink	ASV014	-0.529465138921661	0.142664562056267	9	0.677734912346968	Bradyrhizobium
Adv-Root	ITS	pink	ASV015	-0.182574185835055	0.638240151475715	9	0.930007077864614	Candidatus Obscuribacter
Adv-Root	ITS	pink	ASV016	-0.346551640041836	0.360904074566633	9	0.852134620504551	NA
Adv-Root	ITS	pink	ASV017	-0.47925723781702	0.191766988816792	9	0.677734912346968	Mitochondria
Adv-Root	ITS	pink	ASV018	-0.182574185835055	0.638240151475715	9	0.930007077864614	Edaphobacter
Adv-Root	ITS	pink	ASV019	-0.36635459090137	0.332183074155001	9	0.822650056776242	Bradyrhizobium
Adv-Root	ITS	pink	ASV020	-0.36635459090137	0.332183074155001	9	0.822650056776242	Methylobacterium-Methylorubrum
Adv-Root	ITS	pink	ASV021	-0.456435464587638	0.216837545618901	9	0.677734912346968	Rhizobiaceae
Adv-Root	ITS	pink	ASV022	-0.207930984025102	0.591372905678621	9	0.930007077864614	Dyadobacter
Adv-Root	ITS	pink	ASV023	-0.633694427505072	0.0668818003580132	9	0.63166144782568	NA
Adv-Root	ITS	pink	ASV024	-0.188128033165568	0.627872863572742	9	0.930007077864614	Pantoea
Adv-Root	ITS	pink	ASV025	-0.207930984025102	0.591372905678621	9	0.930007077864614	NA
Adv-Root	ITS	pink	ASV026	-0.287142787463236	0.453753297696265	9	0.929374224197169	NA
Adv-Root	ITS	pink	ASV027	0.0912870929175277	0.815318071460027	9	0.940751620915415	NA
Adv-Root	ITS	pink	ASV029	-0.565979976088672	0.11216498551662	9	0.677734912346968	Acidibacter
Adv-Root	ITS	pink	ASV031	-0.554482624066938	0.121299125722456	9	0.677734912346968	Afipia
Adv-Root	ITS	pink	ASV034	-0.207930984025102	0.591372905678621	9	0.930007077864614	Aminobacter
Adv-Root	ITS	pink	ASV035	-0.386157541760903	0.304640591719336	9	0.807793418401492	Aquabacterium
Adv-Root	ITS	pink	ASV037	-0.273861278752583	0.475797238518024	9	0.930007077864614	Leifsonia
Adv-Root	ITS	pink	ASV050	0.0198029508595335	0.959670941193312	9	0.973106989460729	Mitochondria
Adv-Root	ITS	purple	ASV001	-0.423789689763007	0.255658532786948	9	0.749343975410021	NA
Adv-Root	ITS	purple	ASV002	-0.0169515875905203	0.965474777778684	9	0.973106989460729	Mitochondria
Adv-Root	ITS	purple	ASV003	-0.200831604418561	0.60437217167933	9	0.930007077864614	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	purple	ASV004	-0.200831604418561	0.60437217167933	9	0.930007077864614	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	purple	ASV005	-0.200831604418561	0.60437217167933	9	0.930007077864614	Vibrionimonas
Adv-Root	ITS	purple	ASV006	0.587367006223537	0.0963067693236591	9	0.677734912346968	Ralstonia
Adv-Root	ITS	purple	ASV009	-0.574285574926471	0.105832387120213	9	0.677734912346968	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	purple	ASV011	0.0228217732293819	0.953528039498151	9	0.973106989460729	Hyphomicrobium
Adv-Root	ITS	purple	ASV012	0.0169515875905203	0.965474777778683	9	0.973106989460729	Paenarthrobacter
Adv-Root	ITS	purple	ASV013	-0.127801930084539	0.743161784058584	9	0.940751620915415	Azospirillum
Adv-Root	ITS	purple	ASV014	-0.310376115919594	0.416291119055708	9	0.906107820560118	Bradyrhizobium
Adv-Root	ITS	purple	ASV015	-0.255603860169077	0.506811000793763	9	0.930007077864614	Candidatus Obscuribacter
Adv-Root	ITS	purple	ASV016	-0.297044262893002	0.43761351740792	9	0.923474710047753	NA
Adv-Root	ITS	purple	ASV017	-0.251039505523201	0.51468867680936	9	0.930007077864614	Mitochondria
Adv-Root	ITS	purple	ASV018	-0.255603860169077	0.506811000793763	9	0.930007077864614	Edaphobacter
Adv-Root	ITS	purple	ASV019	-0.257438361173935	0.503658582234151	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	purple	ASV020	-0.257438361173935	0.503658582234151	9	0.930007077864614	Methylobacterium-Methylorubrum
Adv-Root	ITS	purple	ASV021	-0.182574185835055	0.638240151475715	9	0.930007077864614	Rhizobiaceae
Adv-Root	ITS	purple	ASV022	-0.574285574926471	0.105832387120213	9	0.677734912346968	Dyadobacter
Adv-Root	ITS	purple	ASV023	-0.524778197777637	0.146895899486241	9	0.677734912346968	NA
Adv-Root	ITS	purple	ASV024	-0.613891476645538	0.0786499142788704	9	0.677734912346968	Pantoea
Adv-Root	ITS	purple	ASV025	-0.574285574926471	0.105832387120213	9	0.677734912346968	NA
Adv-Root	ITS	purple	ASV026	-0.138620656016734	0.722087328243205	9	0.940751620915415	NA
Adv-Root	ITS	purple	ASV027	0.228217732293819	0.554787536403132	9	0.930007077864614	NA
Adv-Root	ITS	purple	ASV029	-0.639009650422694	0.0639241229388651	9	0.63166144782568	Acidibacter
Adv-Root	ITS	purple	ASV031	-0.504975246918104	0.165574205855487	9	0.677734912346968	Afipia
Adv-Root	ITS	purple	ASV034	-0.574285574926471	0.105832387120213	9	0.677734912346968	Aminobacter
Adv-Root	ITS	purple	ASV035	-0.48517229605857	0.185549131651355	9	0.677734912346968	Aquabacterium
Adv-Root	ITS	purple	ASV037	-0.639009650422694	0.0639241229388651	9	0.63166144782568	Leifsonia
Adv-Root	ITS	purple	ASV050	-0.306945738322769	0.42173196990114	9	0.906107820560118	Mitochondria
Adv-Root	ITS	midnightblue	ASV001	-0.440741277353527	0.235068709963643	9	0.726576012614897	NA
Adv-Root	ITS	midnightblue	ASV002	0.169515875905203	0.662828040854944	9	0.934416297104637	Mitochondria
Adv-Root	ITS	midnightblue	ASV003	-0.16431676725155	0.672697140778496	9	0.937364868297904	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	midnightblue	ASV004	0.200831604418561	0.60437217167933	9	0.930007077864614	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	midnightblue	ASV005	-0.237346441585572	0.538608766435327	9	0.930007077864614	Vibrionimonas
Adv-Root	ITS	midnightblue	ASV006	0.383065438841437	0.308862189388806	9	0.807793418401492	Ralstonia
Adv-Root	ITS	midnightblue	ASV009	-0.693103280083672	0.0384414593458829	9	0.544587340733342	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	midnightblue	ASV011	0.456435464587638	0.216837545618901	9	0.677734912346968	Hyphomicrobium
Adv-Root	ITS	midnightblue	ASV012	0.152564288314682	0.695164092023903	9	0.940751620915415	Paenarthrobacter
Adv-Root	ITS	midnightblue	ASV013	0.0912870929175277	0.815318071460027	9	0.940751620915415	Azospirillum
Adv-Root	ITS	midnightblue	ASV014	-0.310376115919594	0.416291119055708	9	0.906107820560118	Bradyrhizobium
Adv-Root	ITS	midnightblue	ASV015	-0.456435464587638	0.216837545618901	9	0.677734912346968	Candidatus Obscuribacter
Adv-Root	ITS	midnightblue	ASV016	-0.346551640041836	0.360904074566633	9	0.852134620504551	NA
Adv-Root	ITS	midnightblue	ASV017	0.182574185835055	0.638240151475715	9	0.930007077864614	Mitochondria
Adv-Root	ITS	midnightblue	ASV018	-0.456435464587638	0.216837545618901	9	0.677734912346968	Edaphobacter
Adv-Root	ITS	midnightblue	ASV019	-0.306945738322769	0.42173196990114	9	0.906107820560118	Bradyrhizobium
Adv-Root	ITS	midnightblue	ASV020	-0.306945738322769	0.42173196990114	9	0.906107820560118	Methylobacterium-Methylorubrum
Adv-Root	ITS	midnightblue	ASV021	0	1	9	1	Rhizobiaceae
Adv-Root	ITS	midnightblue	ASV022	-0.693103280083672	0.0384414593458829	9	0.544587340733342	Dyadobacter
Adv-Root	ITS	midnightblue	ASV023	-0.39605901719067	0.29132140439158	9	0.807466936085357	NA
Adv-Root	ITS	midnightblue	ASV024	-0.752512132662272	0.0193011647969384	9	0.528025382259028	Pantoea
Adv-Root	ITS	midnightblue	ASV025	-0.693103280083672	0.0384414593458829	9	0.544587340733342	NA
Adv-Root	ITS	midnightblue	ASV026	-0.227733934884635	0.555650009205703	9	0.930007077864614	NA
Adv-Root	ITS	midnightblue	ASV027	0.0228217732293819	0.953528039498151	9	0.973106989460729	NA
Adv-Root	ITS	midnightblue	ASV029	-0.346890953086605	0.360402227694074	9	0.852134620504551	Acidibacter
Adv-Root	ITS	midnightblue	ASV031	-0.415861968050203	0.265604789933905	9	0.761002488012874	Afipia
Adv-Root	ITS	midnightblue	ASV034	-0.693103280083672	0.0384414593458829	9	0.544587340733342	Aminobacter
Adv-Root	ITS	midnightblue	ASV035	-0.247536885744169	0.520766692990537	9	0.930007077864614	Aquabacterium
Adv-Root	ITS	midnightblue	ASV037	-0.70747497011084	0.0330130782097257	9	0.544587340733342	Leifsonia
Adv-Root	ITS	midnightblue	ASV050	-0.504975246918104	0.165574205855487	9	0.677734912346968	Mitochondria
Adv-Root	ITS	turquoise	ASV001	-0.372934926991446	0.322898562539092	9	0.822650056776242	NA
Adv-Root	ITS	turquoise	ASV002	-0.305128576629365	0.424626998262487	9	0.906107820560118	Mitochondria
Adv-Root	ITS	turquoise	ASV003	0.0912870929175277	0.815318071460027	9	0.940751620915415	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	turquoise	ASV004	-0.146059348668044	0.707689457430463	9	0.940751620915415	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	turquoise	ASV005	0.237346441585572	0.538608766435327	9	0.930007077864614	Vibrionimonas
Adv-Root	ITS	turquoise	ASV006	0.927869618527036	0.000309097249706678	9	0.0788197986752028	Ralstonia
Adv-Root	ITS	turquoise	ASV009	-0.188128033165568	0.627872863572742	9	0.930007077864614	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	turquoise	ASV011	0.0228217732293819	0.953528039498151	9	0.973106989460729	Hyphomicrobium
Adv-Root	ITS	turquoise	ASV012	-0.220370638676763	0.568838013951106	9	0.930007077864614	Paenarthrobacter
Adv-Root	ITS	turquoise	ASV013	0.16431676725155	0.672697140778496	9	0.937364868297904	Azospirillum
Adv-Root	ITS	turquoise	ASV014	-0.565979976088672	0.11216498551662	9	0.677734912346968	Bradyrhizobium
Adv-Root	ITS	turquoise	ASV015	-0.383405790253616	0.308396070956081	9	0.807793418401492	Candidatus Obscuribacter
Adv-Root	ITS	turquoise	ASV016	-0.465369345199037	0.206819338818426	9	0.677734912346968	NA
Adv-Root	ITS	turquoise	ASV017	-0.159752412605673	0.681397167224492	9	0.939223122390516	Mitochondria
Adv-Root	ITS	turquoise	ASV018	-0.383405790253616	0.308396070956081	9	0.807793418401492	Edaphobacter
Adv-Root	ITS	turquoise	ASV019	-0.504975246918104	0.165574205855487	9	0.677734912346968	Bradyrhizobium
Adv-Root	ITS	turquoise	ASV020	-0.504975246918104	0.165574205855487	9	0.677734912346968	Methylobacterium-Methylorubrum
Adv-Root	ITS	turquoise	ASV021	-0.438178046004133	0.238122460986856	9	0.72720032995986	Rhizobiaceae
Adv-Root	ITS	turquoise	ASV022	-0.188128033165568	0.627872863572742	9	0.930007077864614	Dyadobacter
Adv-Root	ITS	turquoise	ASV023	-0.415861968050203	0.265604789933905	9	0.761002488012874	NA
Adv-Root	ITS	turquoise	ASV024	-0.148522131446501	0.702940023456221	9	0.940751620915415	Pantoea
Adv-Root	ITS	turquoise	ASV025	-0.188128033165568	0.627872863572742	9	0.930007077864614	NA
Adv-Root	ITS	turquoise	ASV026	-0.48517229605857	0.185549131651355	9	0.677734912346968	NA
Adv-Root	ITS	turquoise	ASV027	-0.228217732293819	0.554787536403132	9	0.930007077864614	NA
Adv-Root	ITS	turquoise	ASV029	-0.657267069006199	0.0543973798135115	9	0.63166144782568	Acidibacter
Adv-Root	ITS	turquoise	ASV031	-0.39605901719067	0.29132140439158	9	0.807466936085357	Afipia
Adv-Root	ITS	turquoise	ASV034	-0.188128033165568	0.627872863572742	9	0.930007077864614	Aminobacter
Adv-Root	ITS	turquoise	ASV035	-0.0990147542976674	0.799929504284349	9	0.940751620915415	Aquabacterium
Adv-Root	ITS	turquoise	ASV037	-0.159752412605673	0.681397167224492	9	0.939223122390516	Leifsonia
Adv-Root	ITS	turquoise	ASV050	0.128719180586968	0.741369081481346	9	0.940751620915415	Mitochondria
Adv-Root	ITS	salmon	ASV001	0.169515875905203	0.662828040854944	9	0.934416297104637	NA
Adv-Root	ITS	salmon	ASV002	0.389886514581966	0.299588758586314	9	0.807793418401492	Mitochondria
Adv-Root	ITS	salmon	ASV003	0.821583836257749	0.00660265592724443	9	0.463815991458045	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	salmon	ASV004	0.639009650422694	0.0639241229388649	9	0.63166144782568	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	salmon	ASV005	0.803326417674244	0.00911066171024214	9	0.463815991458045	Vibrionimonas
Adv-Root	ITS	salmon	ASV006	0.400090569456612	0.285985795643683	9	0.807466936085357	Ralstonia
Adv-Root	ITS	salmon	ASV009	0.0990147542976674	0.799929504284349	9	0.940751620915415	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	salmon	ASV011	0.524900784275784	0.146784307266818	9	0.677734912346968	Hyphomicrobium
Adv-Root	ITS	salmon	ASV012	0.457692864944047	0.21541170296009	9	0.677734912346968	Paenarthrobacter
Adv-Root	ITS	salmon	ASV013	0.803326417674244	0.00911066171024214	9	0.463815991458045	Azospirillum
Adv-Root	ITS	salmon	ASV014	-0.109544511501033	0.779057342614546	9	0.940751620915415	Bradyrhizobium
Adv-Root	ITS	salmon	ASV015	-0.146059348668044	0.707689457430463	9	0.940751620915415	Candidatus Obscuribacter
Adv-Root	ITS	salmon	ASV016	-0.108916229727434	0.780299430743477	9	0.940751620915415	NA
Adv-Root	ITS	salmon	ASV017	0.0684653196881458	0.861067277142586	9	0.954058650405042	Mitochondria
Adv-Root	ITS	salmon	ASV018	-0.146059348668044	0.707689457430463	9	0.940751620915415	Edaphobacter
Adv-Root	ITS	salmon	ASV019	-0.227733934884635	0.555650009205703	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	salmon	ASV020	-0.227733934884635	0.555650009205703	9	0.930007077864614	Methylobacterium-Methylorubrum
Adv-Root	ITS	salmon	ASV021	-0.0730296743340221	0.851884804665224	9	0.950681073039965	Rhizobiaceae
Adv-Root	ITS	salmon	ASV022	0.0990147542976674	0.799929504284349	9	0.940751620915415	Dyadobacter
Adv-Root	ITS	salmon	ASV023	0.128719180586968	0.741369081481346	9	0.940751620915415	NA
Adv-Root	ITS	salmon	ASV024	0.039605901719067	0.91942091503585	9	0.973106989460729	Pantoea
Adv-Root	ITS	salmon	ASV025	0.0990147542976674	0.799929504284349	9	0.940751620915415	NA
Adv-Root	ITS	salmon	ASV026	-0.207930984025102	0.591372905678621	9	0.930007077864614	NA
Adv-Root	ITS	salmon	ASV027	0.136930639376292	0.725369135954555	9	0.940751620915415	NA
Adv-Root	ITS	salmon	ASV029	-0.255603860169077	0.506811000793763	9	0.930007077864614	Acidibacter
Adv-Root	ITS	salmon	ASV031	0.168325082306035	0.665084540880359	9	0.934416297104637	Afipia
Adv-Root	ITS	salmon	ASV034	0.0990147542976674	0.799929504284349	9	0.940751620915415	Aminobacter
Adv-Root	ITS	salmon	ASV035	0.00990147542976674	0.979830527785182	9	0.981755538645271	Aquabacterium
Adv-Root	ITS	salmon	ASV037	-0.251039505523201	0.51468867680936	9	0.930007077864614	Leifsonia
Adv-Root	ITS	salmon	ASV050	0.564384099496704	0.113407239428751	9	0.677734912346968	Mitochondria
Adv-Root	ITS	greenyellow	ASV001	0.254273813857804	0.50910151475486	9	0.930007077864614	NA
Adv-Root	ITS	greenyellow	ASV002	-0.101709525543122	0.794576966149737	9	0.940751620915415	Mitochondria
Adv-Root	ITS	greenyellow	ASV003	0.0912870929175277	0.815318071460027	9	0.940751620915415	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	greenyellow	ASV004	0.474692883171144	0.196643936517899	9	0.677734912346968	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	greenyellow	ASV005	0.0365148371670111	0.92569518765912	9	0.973106989460729	Vibrionimonas
Adv-Root	ITS	greenyellow	ASV006	0.17025130615175	0.661435603507216	9	0.934416297104637	Ralstonia
Adv-Root	ITS	greenyellow	ASV009	0.475270820628804	0.196022619254184	9	0.677734912346968	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	greenyellow	ASV011	0.11410886614691	0.770046929969933	9	0.940751620915415	Hyphomicrobium
Adv-Root	ITS	greenyellow	ASV012	-0.203419051086243	0.599623063924642	9	0.930007077864614	Paenarthrobacter
Adv-Root	ITS	greenyellow	ASV013	0.0730296743340221	0.851884804665224	9	0.950681073039965	Azospirillum
Adv-Root	ITS	greenyellow	ASV014	0.219089023002066	0.571145076672737	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	greenyellow	ASV015	-0.0365148371670111	0.92569518765912	9	0.973106989460729	Candidatus Obscuribacter
Adv-Root	ITS	greenyellow	ASV016	0.336650164612069	0.375695341507286	9	0.870930109857799	NA
Adv-Root	ITS	greenyellow	ASV017	0.47925723781702	0.191766988816792	9	0.677734912346968	Mitochondria
Adv-Root	ITS	greenyellow	ASV018	-0.0365148371670111	0.92569518765912	9	0.973106989460729	Edaphobacter
Adv-Root	ITS	greenyellow	ASV019	0.217832459454868	0.573410348267219	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	greenyellow	ASV020	0.217832459454868	0.573410348267219	9	0.930007077864614	Methylobacterium-Methylorubrum
Adv-Root	ITS	greenyellow	ASV021	0.255603860169077	0.506811000793762	9	0.930007077864614	Rhizobiaceae
Adv-Root	ITS	greenyellow	ASV022	0.475270820628804	0.196022619254184	9	0.677734912346968	Dyadobacter
Adv-Root	ITS	greenyellow	ASV023	0.574285574926471	0.105832387120213	9	0.677734912346968	NA
Adv-Root	ITS	greenyellow	ASV024	0.39605901719067	0.29132140439158	9	0.807466936085357	Pantoea
Adv-Root	ITS	greenyellow	ASV025	0.475270820628804	0.196022619254184	9	0.677734912346968	NA
Adv-Root	ITS	greenyellow	ASV026	0.0594088525786005	0.879328675174333	9	0.962355417036287	NA
Adv-Root	ITS	greenyellow	ASV027	-0.273861278752583	0.475797238518024	9	0.930007077864614	NA
Adv-Root	ITS	greenyellow	ASV029	0.237346441585572	0.538608766435327	9	0.930007077864614	Acidibacter
Adv-Root	ITS	greenyellow	ASV031	0.613891476645538	0.0786499142788704	9	0.677734912346968	Afipia
Adv-Root	ITS	greenyellow	ASV034	0.475270820628804	0.196022619254184	9	0.677734912346968	Aminobacter
Adv-Root	ITS	greenyellow	ASV035	0.386157541760903	0.304640591719336	9	0.807793418401492	Aquabacterium
Adv-Root	ITS	greenyellow	ASV037	0.273861278752583	0.475797238518024	9	0.930007077864614	Leifsonia
Adv-Root	ITS	greenyellow	ASV050	-0.0792118034381339	0.839472417798518	9	0.950681073039965	Mitochondria
Adv-Root	ITS	black	ASV001	0.593305565668209	0.0921619525517759	9	0.677734912346968	NA
Adv-Root	ITS	black	ASV002	0.237322226267284	0.538651441425737	9	0.930007077864614	Mitochondria
Adv-Root	ITS	black	ASV003	0.255603860169077	0.506811000793762	9	0.930007077864614	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	black	ASV004	0.547722557505166	0.126870366923671	9	0.677734912346968	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	black	ASV005	0.237346441585572	0.538608766435327	9	0.930007077864614	Vibrionimonas
Adv-Root	ITS	black	ASV006	-0.706542920529761	0.0333489664708901	9	0.544587340733342	Ralstonia
Adv-Root	ITS	black	ASV009	0.633694427505072	0.066881800358013	9	0.63166144782568	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	black	ASV011	0.11410886614691	0.770046929969933	9	0.940751620915415	Hyphomicrobium
Adv-Root	ITS	black	ASV012	0.152564288314682	0.695164092023903	9	0.940751620915415	Paenarthrobacter
Adv-Root	ITS	black	ASV013	0.200831604418561	0.60437217167933	9	0.930007077864614	Azospirillum
Adv-Root	ITS	black	ASV014	0.474692883171144	0.196643936517899	9	0.677734912346968	Bradyrhizobium
Adv-Root	ITS	black	ASV015	0.310376115919594	0.416291119055708	9	0.906107820560118	Candidatus Obscuribacter
Adv-Root	ITS	black	ASV016	0.564384099496704	0.113407239428751	9	0.677734912346968	NA
Adv-Root	ITS	black	ASV017	0.47925723781702	0.191766988816792	9	0.677734912346968	Mitochondria
Adv-Root	ITS	black	ASV018	0.310376115919594	0.416291119055708	9	0.906107820560118	Edaphobacter
Adv-Root	ITS	black	ASV019	0.465369345199037	0.206819338818426	9	0.677734912346968	Bradyrhizobium
Adv-Root	ITS	black	ASV020	0.465369345199037	0.206819338818426	9	0.677734912346968	Methylobacterium-Methylorubrum
Adv-Root	ITS	black	ASV021	0.492950301754649	0.177548921619367	9	0.677734912346968	Rhizobiaceae
Adv-Root	ITS	black	ASV022	0.633694427505072	0.066881800358013	9	0.63166144782568	Dyadobacter
Adv-Root	ITS	black	ASV023	0.643595902934838	0.0614393689103355	9	0.63166144782568	NA
Adv-Root	ITS	black	ASV024	0.554482624066938	0.121299125722456	9	0.677734912346968	Pantoea
Adv-Root	ITS	black	ASV025	0.633694427505072	0.066881800358013	9	0.63166144782568	NA
Adv-Root	ITS	black	ASV026	0.346551640041836	0.360904074566633	9	0.852134620504551	NA
Adv-Root	ITS	black	ASV027	0.0456435464587638	0.907177010417843	9	0.973106989460729	NA
Adv-Root	ITS	black	ASV029	0.85809867342476	0.00307611452607267	9	0.313763681659412	Acidibacter
Adv-Root	ITS	black	ASV031	0.703004755513439	0.0346442553276611	9	0.544587340733342	Afipia
Adv-Root	ITS	black	ASV034	0.633694427505072	0.066881800358013	9	0.63166144782568	Aminobacter
Adv-Root	ITS	black	ASV035	0.45546786976927	0.217938285539025	9	0.677734912346968	Aquabacterium
Adv-Root	ITS	black	ASV037	0.365148371670111	0.333899140691533	9	0.822650056776242	Leifsonia
Adv-Root	ITS	black	ASV050	0.0990147542976674	0.799929504284349	9	0.940751620915415	Mitochondria
Adv-Root	ITS	tan	ASV001	0.64416032843977	0.0611378549131365	9	0.63166144782568	NA
Adv-Root	ITS	tan	ASV002	0.220370638676763	0.568838013951105	9	0.930007077864614	Mitochondria
Adv-Root	ITS	tan	ASV003	0.639009650422694	0.0639241229388649	9	0.63166144782568	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	tan	ASV004	0.511207720338155	0.159555947643433	9	0.677734912346968	Burkholderia-Caballeronia-Paraburkholderia
Adv-Root	ITS	tan	ASV005	0.766811580507233	0.0159118299268298	9	0.5071895789177	Vibrionimonas
Adv-Root	ITS	tan	ASV006	-0.110663348998637	0.776846517820583	9	0.940751620915415	Ralstonia
Adv-Root	ITS	tan	ASV009	0.782216558951573	0.0127322036870836	9	0.463815991458045	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Adv-Root	ITS	tan	ASV011	0.11410886614691	0.770046929969933	9	0.940751620915415	Hyphomicrobium
Adv-Root	ITS	tan	ASV012	0.237322226267284	0.538651441425737	9	0.930007077864614	Paenarthrobacter
Adv-Root	ITS	tan	ASV013	0.547722557505166	0.126870366923671	9	0.677734912346968	Azospirillum
Adv-Root	ITS	tan	ASV014	0.237346441585572	0.538608766435327	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	tan	ASV015	0.310376115919594	0.416291119055708	9	0.906107820560118	Candidatus Obscuribacter
Adv-Root	ITS	tan	ASV016	0.36635459090137	0.332183074155001	9	0.822650056776242	NA
Adv-Root	ITS	tan	ASV017	0.296683051981965	0.438197803591287	9	0.923474710047753	Mitochondria
Adv-Root	ITS	tan	ASV018	0.310376115919594	0.416291119055708	9	0.906107820560118	Edaphobacter
Adv-Root	ITS	tan	ASV019	0.227733934884635	0.555650009205703	9	0.930007077864614	Bradyrhizobium
Adv-Root	ITS	tan	ASV020	0.227733934884635	0.555650009205703	9	0.930007077864614	Methylobacterium-Methylorubrum
Adv-Root	ITS	tan	ASV021	0.237346441585572	0.538608766435327	9	0.930007077864614	Rhizobiaceae
Adv-Root	ITS	tan	ASV022	0.782216558951573	0.0127322036870836	9	0.463815991458045	Dyadobacter
Adv-Root	ITS	tan	ASV023	0.495073771488337	0.175399548242805	9	0.677734912346968	NA
Adv-Root	ITS	tan	ASV024	0.762413608092039	0.0169081013461437	9	0.507243040384312	Pantoea
Adv-Root	ITS	tan	ASV025	0.782216558951573	0.0127322036870836	9	0.463815991458045	NA
Adv-Root	ITS	tan	ASV026	0.128719180586968	0.741369081481346	9	0.940751620915415	NA
